date,open,high,low,close,volume,turnover
20251010,32200,33150,31750,32550,594973,19394742750
20251013,32700,33150,32150,32900,367790,12073238025
20251014,32600,33300,32400,32500,358762,11756750275
20251015,32500,33050,32500,32900,332714,10919620725
20251016,33500,34750,33400,33600,617623,20967048375
20251017,33500,33900,33150,33300,322340,10780153475
20251020,33350,33650,32400,33500,341888,11360587225
20251021,33600,34375,33050,33300,446541,15007386575
20251022,33600,34650,33400,34400,459173,15681461050
20251023,34500,34500,33550,33550,348689,11840693250
20251024,33950,34250,33500,34150,415038,14074202550
20251027,34400,34650,33700,34000,480084,16319916225
20251028,34150,34150,33350,33750,471642,15890383750
20251029,34100,34500,33550,34050,394670,13377147300
20251030,35050,35400,33200,33450,847367,28716110050
20251031,33450,33600,32600,33000,583358,19223493875
20251103,33150,33300,32100,32400,715093,23169890875
20251104,32400,32500,31600,31850,622523,19835846750
20251105,32100,32100,30250,31150,586376,18088654875
20251106,31450,31500,30250,31000,570889,17618403475
20251107,30550,30950,30050,30500,276605,8407817650
20251110,30800,32200,30600,31900,401614,12740866050
20251111,31750,32050,31250,31650,251090,7928404275
20251112,31650,32700,31400,32300,644104,20734374550
20251113,32000,32750,31750,32400,425692,13793728250
20251114,32050,32850,31800,32150,315020,10231021400
20251117,32300,32450,31650,31950,232167,7395668100
20251118,31700,31850,30200,30200,495549,15222932925
20251119,30750,30800,30000,30300,365631,11134128225
20251120,30700,31400,30550,30900,393936,12213129450
20251121,30200,30400,29750,29950,303053,9091886075
20251124,30200,30300,29100,29100,512514,15039935150
20251125,29550,29600,29000,29300,344455,10066704575
20251126,29700,30300,29600,30250,309570,9294062125
20251127,30000,30450,30000,30250,179370,5427052350
20251128,30450,30600,30100,30200,246589,7450098450
20251201,30450,30700,29850,30050,190345,5734903450
20251202,30100,30500,29800,30450,330118,9980315875
20251203,30300,30550,30150,30400,247064,7504134750
20251204,30200,30400,29900,30400,295274,8905073800
20251205,30250,31600,30050,31500,376643,11696302325
20251208,31600,31850,31050,31200,216943,6788071975
20251209,31200,31200,30650,31050,421451,13029160475
20251210,31200,31300,30750,30950,206414,6403689900
20251211,31250,31700,30550,30550,517344,15955618933
20251212,30900,31800,30750,31650,624970,19623697675
20251215,31350,32500,31100,31900,417531,13313520300
20251216,31800,32350,30800,30850,398284,12458095625
20251217,31500,33200,31000,31550,848768,27093954800
20251218,31150,31200,29950,30400,598841,18204042775
20251219,30500,30750,29950,30550,468064,14215407500
20251222,30650,30650,30250,30650,287904,8780673325
20251223,30700,31100,30500,30750,208896,6443309525
20251224,30900,32700,30750,31650,659078,21135164475
20251226,31650,32250,31200,31200,258887,8171881625
20251229,30750,31525,30550,31250,281593,8770933200
20251230,31000,31150,30600,31050,243451,7515898100
20260102,31150,31200,30500,30600,289271,8874468400
20260105,30600,31250,29850,30050,628578,19003620100
20260106,30250,30300,29400,29650,597189,17733448775
20260107,29500,29850,28700,29150,615522,17896648300
20260108,29650,30000,28950,29050,683893,20073179825
20260109,29350,29750,28950,29200,544940,15875029714
20260112,30000,30700,29850,30250,867063,26176182650
20260113,30400,31500,30150,31250,1101139,34129415750
20260114,31500,31550,30550,30800,616864,18984400025
20260115,31050,32400,30800,32100,908906,28920139675
20260116,32400,32400,30700,30850,769907,24134869275
20260119,30850,31900,30550,31750,711275,22265062125
20260120,31800,32700,31050,31650,803842,25330440050
20260121,30900,31500,30650,31400,712619,22118474850
20260122,31950,36200,31650,33900,3526308,121869911900
20260123,34600,35500,33550,34950,1615823,56353760750
20260126,34150,35050,33550,33750,930902,31582883525
20260127,33000,33200,32400,32400,1041915,34122003275
20260128,32850,32900,31950,32400,780960,25273652775
20260129,32300,32300,31000,31550,1296649,40750489975
20260130,31750,31800,30700,31250,810865,25339673375
20260202,30650,30800,29450,29550,1458838,43613075500
20260203,30200,30650,29750,30550,770646,23335381000
20260204,30550,31550,30400,31300,610993,19089159050
20260205,31000,31600,30600,30700,782681,24268982075
20260206,30350,31900,29950,30900,1055885,32808763725
20260209,31800,32200,31300,31800,589783,18775219500
20260210,32050,32500,31750,32000,789732,25329050600
20260211,32400,35000,32050,34150,2341831,80167217300
20260212,34400,34400,33400,33800,1067720,36147178275
20260213,33650,34300,33150,33500,575962,19376497250
20260219,34650,35300,34200,34850,862781,30028432950
20260220,36000,40300,35950,38950,3651894,140008208250
20260223,39150,39250,36600,37050,1485183,55526121250
20260224,37350,37700,36800,36850,811611,30091088300
20260225,37500,38850,36950,38150,1392335,53129366525
20260226,39100,39750,38150,38800,1346225,52403950950
20260227,38800,50400,38750,46500,11952358,557624964300
20260303,48300,48500,41300,41400,4178141,185677313325
20260304,38650,39550,33600,33750,2528845,91344355775
20260305,36500,37400,35100,35800,1726002,62793652225
20260306,35000,40950,34950,39750,3530672,136318232625
20260309,37050,37650,35400,36900,1354175,49225034550
20260310,39000,39150,36400,36700,1570233,58865057225
20260311,38500,39150,37050,37400,1421065,54386375250
20260312,37300,38950,37200,37850,1491587,56737432150
20260313,36750,37800,36450,37000,886895,32793765325
20260316,36400,36600,34100,34900,1702347,59575881525
20260317,35500,36350,35150,35550,978517,34865746375
20260318,36050,37400,35750,37250,815069,30064562800
20260319,36250,36400,35750,35850,502882,18119478700
20260320,36350,38000,36000,37450,1564515,58055992425
20260323,35850,35900,34300,34500,826712,28725616475
20260324,35750,35750,34100,35250,621955,21787298075
20260325,35850,36250,35350,35700,487632,17428787675
20260326,35300,35900,34800,34950,520789,18406059175
20260327,34050,35150,33500,35000,435824,14948620750
20260330,33450,34550,33150,34200,459977,15644633875
20260331,33850,34900,33200,33650,679177,23054019050
20260401,35000,35900,34250,35700,640815,22549309700
20260402,35750,36000,33050,33450,1168959,39760363700
20260403,34900,36300,34000,34250,1116387,38916260275
20260406,34450,34600,33600,34150,692769,23635011225
20260407,34300,35450,34100,34450,646207,22363077925
20260408,36000,38400,35700,37850,1481441,55133755150
20260409,38650,40300,37700,39200,1731024,67918826250
20260410,40450,40800,39250,40400,1032719,41438056200
20260413,39050,39450,38150,38500,752861,29112161125
20260414,39600,40400,38900,39550,998266,39540682725
20260415,40500,41350,39350,40000,788733,31634131550
20260416,40350,40650,39300,39750,704171,27975845050
20260417,39900,39950,38850,39100,638534,24981245275
20260420,38950,38950,38200,38500,478137,18400133750
20260421,39300,40700,39300,40350,1371367,55073393600
20260422,40400,40650,39550,40100,580554,23234250125
20260423,40550,41400,39400,41250,1157997,46834280525
20260424,42350,42900,38650,42500,2689781,110373437275
20260427,43500,44150,41400,43550,1592988,68602253800
20260428,44250,46550,44100,44100,2193438,99099541375
20260429,46250,47800,45400,45750,2503561,116058073925
20260430,45000,45000,42400,42550,1595104,68738923975
20260504,43200,43550,41550,43050,1396791,59277203825
20260506,43550,43650,41900,41900,1166095,49484360200
20260507,42650,43950,42050,42650,944536,40213313800
20260508,42300,43500,41550,42900,1037001,44235442925
