date,open,high,low,close,volume,turnover
20251010,99000,99900,96000,99600,147499,14467575700
20251013,99000,105900,98900,105500,273265,28250760900
20251014,105000,105300,99200,99600,266195,27218822850
20251015,101400,103100,95300,95800,432344,42100209000
20251016,96700,96800,91600,93000,374115,34957015150
20251017,92100,93500,89700,90000,321548,29168111250
20251020,90800,93300,89500,92000,163200,15001213600
20251021,92000,93700,90900,93400,191701,17707825850
20251022,92700,92700,91100,91700,146998,13446610650
20251023,91700,93700,91100,91600,109829,10131026900
20251024,92000,92000,90000,90500,154083,13952982250
20251027,90500,95600,90200,93900,252428,23636485300
20251028,94000,96500,93400,94900,154434,14607555750
20251029,95100,95300,90500,91300,350311,31963808550
20251030,92400,93600,90600,91500,273278,25110889000
20251031,91700,92900,90700,91500,263851,24104284050
20251103,95100,95300,90100,90100,393345,35963692850
20251104,89300,89500,86700,88000,312372,27534986250
20251105,86100,86300,81300,83800,381949,31751729950
20251106,83500,84200,78800,79500,450047,36197846150
20251107,77900,78900,70400,72000,891149,65197748550
20251110,70600,71400,66300,67100,858545,57657944500
20251111,68200,68300,63200,63600,646734,41795503800
20251112,64000,64600,63100,63300,300279,19120081300
20251113,64000,64200,62800,63500,358252,22792487500
20251114,62700,64200,61900,62100,282272,17709524550
20251117,62400,62900,61100,62700,138207,8600853850
20251118,63200,64400,61500,61600,241685,15130385100
20251119,62000,62100,60500,61100,131031,7995335850
20251120,61600,63100,61500,62500,150570,9413180300
20251121,60700,61400,60100,60700,133661,8118960450
20251124,61000,61700,60000,60500,107637,6506257100
20251125,60600,60900,58400,58700,149413,8822917850
20251126,59000,60900,58800,60800,165691,9969477700
20251127,60800,62900,60700,62200,241781,15039152700
20251128,63400,65600,63300,64900,385892,24925976700
20251201,65500,65800,63200,63700,183024,11752403850
20251202,64200,64900,62300,62800,181862,11463974900
20251203,63400,63400,62400,62900,83697,5260146950
20251204,63000,63200,61400,62100,139779,8653345250
20251205,61800,62300,61300,62100,77103,4762697900
20251208,61900,61900,61100,61500,87555,5377648400
20251209,61900,62500,61500,61800,53666,3317440700
20251210,61400,63500,61300,62200,122358,7654714050
20251211,62500,62700,61200,61600,129032,7961919850
20251212,61800,63600,61600,63600,244496,15366694365
20251215,62700,64400,61500,63000,278582,17477405100
20251216,62800,64800,62100,63600,185812,11822240650
20251217,63900,65150,63000,64700,211047,13599419300
20251218,64500,64500,63100,63400,185334,11808292750
20251219,63600,65100,63000,63300,281653,18094224800
20251222,63900,64100,62800,63500,126912,8063063150
20251223,63800,66600,63600,66200,351553,23047767450
20251224,65500,66600,64900,66100,157323,10372135700
