date,open,high,low,close,volume,turnover
20251010,6390,6430,6240,6390,290267,1838403800
20251013,6640,6800,6520,6690,596943,3981500435
20251014,6730,6880,6630,6730,454166,3072982845
20251015,6730,6850,6660,6820,224005,1518613655
20251016,6850,7260,6840,7210,905408,6445272325
20251017,7150,7490,7090,7310,849990,6239605855
20251020,7290,7360,7050,7350,481568,3488897990
20251021,7410,7540,7280,7370,604817,4489417945
20251022,7490,7540,7290,7540,480140,3571843790
20251023,7740,7750,7540,7610,652193,4993196890
20251024,7670,8100,7620,8100,1485415,11820291210
20251027,8400,8400,7930,8060,853483,6925949720
20251028,8040,8130,7770,8090,557580,4441760260
20251029,8150,8160,7890,7940,412991,3298334625
20251030,7890,7990,7620,7850,589949,4600960185
20251031,7730,7790,7560,7570,354433,2714468410
20251103,7730,7730,7500,7610,394375,2991481825
20251104,7800,7870,7560,7560,378462,2910032605
20251105,7400,7420,7030,7210,446010,3206373780
20251106,7400,7540,7250,7290,309734,2286666340
20251107,7130,7290,6830,6950,415746,2899265355
20251110,7070,7090,6750,7060,246223,1724335155
20251111,7200,7490,6980,7090,304410,2187617575
20251112,7130,7280,7060,7150,208273,1494923085
20251113,7150,7390,7080,7300,222407,1615508525
20251114,7170,7280,7090,7140,219949,1579479610
20251117,7190,7350,7050,7140,153314,1091014615
20251118,7240,7290,6810,6860,265521,1852973760
20251119,6900,6930,6700,6770,187058,1270908185
20251120,6840,6980,6830,6920,149759,1036575290
20251121,6770,6780,6600,6670,189407,1264312860
20251124,6740,6800,6620,6700,168656,1123894945
20251125,6720,6880,6550,6580,219989,1459561565
20251126,6640,6920,6600,6820,219987,1491570740
20251127,6880,7020,6870,6880,136431,946896160
20251128,6980,7060,6920,7040,174815,1224909405
20251201,7290,7590,7200,7440,686105,5115766795
20251202,7500,7500,7340,7420,265508,1971006540
20251203,7430,7500,7390,7460,143806,1070444960
20251204,7460,7520,7340,7430,204341,1514382210
20251205,7430,7520,7350,7440,207255,1539382990
20251208,7530,7760,7420,7760,433850,3307242925
20251209,7670,7900,7560,7880,418222,3270836080
20251210,7960,8040,7790,7870,363815,2861670050
20251211,7920,7920,7630,7770,440183,3413960615
20251212,7800,7850,7590,7700,328878,2522042747
20251215,7600,7740,7500,7710,182909,1399120190
20251216,7690,7710,7320,7370,306067,2276583440
20251217,7370,7420,7170,7240,228366,1657101960
20251218,7090,7100,6910,6950,307958,2148862190
20251219,7030,7030,6760,6820,362713,2489100765
20251222,6920,7020,6860,6950,209068,1450359800
20251223,7010,7040,6900,6990,178966,1247519590
20251224,7000,7060,6860,6920,211102,1462118500
20251226,6960,7020,6850,6880,209203,1446235515
20251229,6840,6970,6710,6880,201593,1387466730
20251230,6850,6860,6620,6650,399152,2669515135
20260102,6650,6760,6580,6670,276550,1843851985
20260105,6740,7080,6740,6980,455931,3176773155
20260106,7050,7100,6930,6990,216724,1515886380
20260107,6970,7000,6660,6710,393858,2671666080
20260108,6720,6720,6590,6600,317327,2105407605
20260109,6670,6710,6600,6630,228006,1519906920
20260112,6600,6790,6600,6700,297064,1981138485
20260113,6730,6850,6640,6830,332532,2236718590
20260114,6810,6950,6650,6680,356697,2390737665
20260115,6680,6690,6600,6690,319956,2124199820
20260116,6700,6810,6600,6610,457716,3046082550
20260119,6610,7150,6550,7100,1252963,8672421480
20260120,7050,7545,7050,7310,1220423,8929126635
20260121,7140,7140,6940,7110,684399,4809049080
20260122,7300,9240,7210,9240,14689538,127006568665
20260123,9940,10600,8710,9120,7222115,68012613215
20260126,10450,11530,10250,10600,13074868,141276240740
20260127,10490,12430,10400,11310,12445186,142785097225
20260128,11230,11860,11230,11860,2633140,30496618190
20260129,12120,12490,12120,12490,2275164,28023899760
20260130,13000,13670,13000,13230,2135095,28519964760
20260202,13300,13690,11700,11910,5299459,65910597520
20260203,12450,12500,11390,12000,2881886,34186677905
20260204,11850,13960,11760,13350,5756065,75810860495
20260205,13010,13550,12800,12920,2167136,28499109035
20260206,12090,12910,11750,12510,1770876,22038181895
20260209,13090,13190,12680,13080,1296085,16783942785
20260210,14860,15090,13510,13750,3886442,54737982775
20260211,14090,14290,13310,13310,1881950,25598489630
20260212,12860,12910,12040,12420,4000291,49649746450
20260213,11960,12620,11940,12150,2122861,26008311330
20260219,12210,13810,11970,13470,5978815,78818029460
20260220,13300,14230,13110,13830,4468851,61445297945
20260223,14250,14800,12670,12810,4178851,56003254140
20260224,12880,15770,12880,15060,29886223,445230294790
20260225,15100,15100,14360,14380,5544926,81190414280
20260226,14620,14670,13810,13810,4135864,58099526095
20260227,13700,15430,13660,14690,11197321,164654538015
20260303,14120,15300,13800,13800,6535150,94812050645
20260304,13380,13690,11180,11180,5108237,62615072165
20260305,12410,13500,12370,12910,3947087,51041607205
20260306,12940,15200,12870,15100,12215208,180240640365
20260309,14210,15280,14070,14900,5912097,86621032875
20260310,15600,15650,14090,14560,5804675,84906777160
20260311,14840,15350,14160,14360,5372311,79860823615
20260312,14300,14860,13770,13920,3293076,46841040645
20260313,13820,13820,13300,13520,2623466,35377211870
20260316,13520,14550,13020,13170,3033214,41332512315
20260317,13660,13660,12940,12940,1821532,24134469985
20260318,13200,13310,12810,12910,2012808,26170966275
20260319,12600,12830,12400,12570,1647825,20720128160
20260320,12620,13030,12510,12510,1558470,19925129900
20260323,12040,12130,11610,11610,1468091,17330233310
20260324,12060,12360,11580,11920,1498081,17941133165
20260325,12130,13040,11920,12680,1824885,23027394820
20260326,12660,13030,12000,12000,1462206,18222267695
20260327,11650,12590,11540,12220,1423748,17151540820
20260330,11740,12330,11650,11950,1033862,12427029195
20260331,12100,12390,11600,11600,1478746,17745103045
20260401,12190,12420,12000,12230,1180970,14404063840
20260402,12400,12840,11490,11670,1890972,22940578705
20260403,11930,12170,11470,11670,967578,11417957550
20260406,11680,12230,11670,11740,1371335,16392421210
20260407,11900,12920,11590,11740,3872505,47594926680
20260408,12420,12600,12200,12590,1817471,22571891055
20260409,12590,12590,11940,11980,1543607,18702725405
20260410,12150,12160,11840,11970,866474,10392139670
20260413,11730,12270,11720,11830,1046958,12538330385
20260414,12120,12290,11970,12050,958109,11623433570
20260415,12240,12740,12090,12510,2197843,27419870415
20260416,12720,12730,12360,12520,1299822,16272532495
20260417,12570,13250,12310,12740,3460494,44585269950
20260420,12800,12990,12450,12550,1821124,23187624520
20260421,12940,16310,12910,16310,43760445,668206530495
20260422,17550,17950,16180,16930,26260202,446192064785
20260423,16760,17450,15580,16100,8483841,138205634545
