date,open,high,low,close,volume,turnover
20251010,106300,109500,105600,108600,116545,12621981400
20251013,107600,107800,104500,107800,92332,9847353700
20251014,107800,110000,107200,109000,85410,9295815050
20251015,108500,109800,108400,109500,80883,8840208100
20251016,110000,111700,109600,111100,114739,12690445150
20251017,110800,113000,110000,112300,109699,12306583300
20251020,112700,113900,111000,112600,84254,9487443150
20251021,112800,113400,111200,111500,85914,9630562900
20251022,111900,116500,111500,116500,168930,19403606650
20251023,117900,118100,115200,115200,91686,10692966200
20251024,117500,117800,115400,117000,72520,8460257050
20251027,118400,120000,116700,118400,87935,10387490750
20251028,118400,118500,116800,117500,67322,7918943050
20251029,118000,118400,115800,116900,83313,9702294600
20251030,116000,117700,114700,115400,86238,9979770100
20251031,115000,116200,114100,116000,70895,8184926050
20251103,115100,116500,114700,115900,65695,7593174650
20251104,115800,117400,115200,115600,62271,7227888850
20251105,115400,115400,109500,111900,117622,13140693350
20251106,113000,117700,111800,115700,119121,13745274050
20251107,116000,116000,110600,111700,111912,12536806050
20251110,112500,114900,110400,114500,82506,9359358500
20251111,114000,116000,112700,113000,80312,9112244700
20251112,113400,121000,113200,120700,235602,28070927300
20251113,120300,122400,119300,121000,122230,14811365000
20251114,119800,125700,119000,121900,174603,21559062300
20251117,122000,123200,118100,120100,67962,8148161500
20251118,121600,122000,115900,115900,68952,8132926600
20251119,117500,117800,114200,115700,62483,7251828000
20251120,117100,119800,116600,118200,52682,6261550250
20251121,117100,117500,114900,115500,44542,5151297150
20251124,117500,117500,113400,113400,49784,5702987000
20251125,115000,115200,112800,113600,36344,4138528750
20251126,115400,121700,115400,118400,122422,14573983050
20251127,117400,118400,116200,117300,45328,5307189100
20251128,117300,117600,115300,116900,51246,5958809400
20251201,115900,117800,115600,116600,53764,6271098300
20251202,116600,120300,116000,119300,63716,7554660300
20251203,119200,120000,118400,119500,43363,5176835050
20251204,118600,119700,118100,119700,51932,6175661100
20251205,119700,120100,118100,119100,57062,6783966250
