date,open,high,low,close,volume,turnover
20251010,77600,79100,76900,79000,955851,75080106050
20251013,77800,81300,77000,81000,1378387,110406617500
20251014,81500,83800,81100,83000,1742436,144357483200
20251015,83500,84500,82600,84300,788790,66050522700
20251016,83100,84400,83100,83900,628316,52574213050
20251017,83300,84700,83100,84200,556190,46728889750
20251020,85800,91400,85700,91000,2111530,188700338350
20251021,91400,91900,88600,89200,1062670,95694451300
20251022,90000,90100,87600,89600,605113,53695073150
20251023,88600,91200,88300,90200,756369,68112963100
20251024,90400,90500,86400,88000,1159776,101446250950
20251027,88200,90800,88100,89000,579322,51668402350
20251028,89100,89200,88100,89100,460279,40868085800
20251029,89700,89700,88100,88800,705875,62661480550
20251030,89100,90200,87100,87600,752690,66490135750
20251031,86800,88500,86300,87600,1104075,96517578300
20251103,88700,90200,87900,88600,927485,82191122300
20251104,88600,91300,88300,88500,932443,83499185750
20251105,88000,88000,83400,87100,912444,78442827950
20251106,89100,93300,88700,91700,2254077,206741126200
20251107,91100,91100,87600,88300,1113728,98567589550
20251110,89000,90400,86700,89600,702948,62632773750
20251111,90300,92500,89800,90600,971144,88346808050
20251112,94500,94500,92000,92900,1023036,95191836700
20251113,92900,96200,91800,92500,1173916,109640340850
20251114,90600,92300,90000,90200,586352,53339236600
20251117,92000,92000,90400,91400,480706,43902950000
20251118,90700,91000,87500,87600,632417,56267278300
20251119,88500,88600,85000,87100,613143,53117977200
20251120,88900,89200,87300,87300,355910,31342191350
20251121,85200,86700,84900,86400,311895,26796759950
20251124,87500,87500,84000,84000,759352,64324300950
20251125,85800,87700,85100,85200,485683,41743681650
20251126,86200,86500,84700,86500,455906,39172241500
20251127,86600,87100,85000,85400,548757,46946013050
20251128,85800,86100,84900,85600,322741,27548887400
20251201,85800,86400,85100,85400,428509,36677287800
20251202,85800,87200,85500,87200,400432,34727406150
20251203,87200,90500,86800,89500,568024,50688001150
20251204,89900,95600,89000,94800,1757147,163793235306
20251205,98200,102500,97400,99700,2776901,277715310650
20251208,99700,99800,96100,97100,851551,82801134550
20251209,97000,97000,94800,95500,691477,66033218050
20251210,95800,95900,94000,94500,538045,50901265000
20251211,95900,96800,94700,94700,785399,74902340300
20251212,95700,96400,94800,96400,481346,46084293150
20251215,94700,97100,94200,95700,581279,55845171600
20251216,96100,96200,92800,93100,559341,52462158200
20251217,94000,96500,93400,96300,668159,63972392200
20251218,94000,94200,91500,93000,681180,63246821050
20251219,94100,94300,92700,94300,775883,72752353000
20251222,94800,94900,93000,93900,475361,44595283050
20251223,94100,94700,92500,92700,426912,39815236200
20251224,93200,94100,92500,92500,288895,26916501500
20251226,93400,93400,91500,91600,368644,33924186100
20251229,91300,91900,90300,91800,373276,34084468550
20251230,92000,92200,90900,91900,418596,38373501700
20260102,92200,92200,90800,91400,467181,42743079000
20260105,92500,94700,92400,93000,753679,70197734200
20260106,94000,96400,93000,94000,870410,82077939850
20260107,94000,94000,90800,92300,1018835,93643998150
20260108,92000,92900,91100,92200,767354,70619410100
20260109,92000,92200,87900,89100,1547720,138365758500
20260112,88900,89000,86600,88000,1165681,101932179200
