date,open,high,low,close,volume,turnover
20251010,136900,141400,135900,138000,936,129305500
20251013,139300,141200,135000,138700,761,103795250
20251014,135500,138500,135000,136500,839,114740900
20251015,134700,137800,134700,135800,1240,169056650
20251016,134100,138800,133700,138800,803,110668600
20251017,137100,138900,135800,137100,637,87599100
20251020,135800,138400,135500,138400,884,121537050
20251021,137100,140800,137100,138900,794,110015600
20251022,137100,140700,137100,140000,626,86998050
20251023,138600,141700,138200,139000,1148,160477100
20251024,137800,141000,137800,140600,977,136389200
20251027,139200,141800,139100,140700,1125,158345600
20251028,139300,140400,138800,140000,741,103330200
20251029,139800,141000,137600,140900,1075,149917750
20251030,138900,139200,137000,137300,931,128246550
20251031,137900,141400,136100,140500,1420,196922000
20251103,138800,140400,138200,139200,1378,192352650
20251104,137900,138900,136500,136700,700,96085000
20251105,138100,139800,136600,137500,1520,209383700
20251106,138900,139900,136200,139900,850,117759100
20251107,141200,141200,137100,139000,821,113585700
20251110,139000,139900,136600,136600,558,76861200
20251111,135300,140000,135300,137900,1190,164769200
20251112,138000,139800,136700,138500,457,63530200
20251113,136300,139600,136000,136800,1235,169886750
20251114,138100,139600,135400,137900,639,88660900
20251117,136600,138000,135800,136900,428,58858900
20251118,136000,139000,135300,135300,739,100900800
20251119,136600,139900,134700,134700,960,130397900
20251120,134400,138700,134400,136500,1144,156929100
20251121,137800,138900,135300,137200,1652,225872300
20251124,138500,141400,135800,135900,2551,351000200
20251125,136800,139400,134300,134300,2338,322126900
20251126,139200,139800,135700,138600,3341,462843200
20251127,137400,139500,135600,136200,1024,140036500
20251128,135100,137300,132800,132800,1772,237121100
20251201,134500,135800,133500,135700,635,85650500
20251202,134400,137300,134400,135200,544,74199300
20251203,134200,138300,134200,138300,1066,146010300
20251204,136400,138900,135400,138800,830,114235600
20251205,137500,139900,136600,138700,1361,188231400
20251208,141900,141900,115500,138200,972,130840100
20251209,138800,140000,136200,138700,1160,160861900
20251210,141900,143300,137900,140000,1632,230073500
20251211,144800,144800,137300,137300,4049,562197700
20251212,141200,141800,138600,140100,1025,144547000
20251215,140100,141800,140100,140100,1199,168441250
20251216,141000,141900,138500,140800,1561,218478700
20251217,141800,142500,141500,142400,1053,149596300
20251218,142400,144000,139300,141000,2529,356453000
20251219,142300,147500,142200,146900,2740,396088550
20251222,149200,149200,145700,145700,2182,320713600
20251223,145800,147300,143600,145600,1479,214971100
20251224,145600,147900,145600,146200,1399,204847600
20251226,146200,147400,145600,146800,1919,280501800
20251229,143700,143700,139900,140300,1228,172823850
20251230,140300,141800,138300,140300,1445,201831200
20260102,139100,139100,137600,137800,817,112791250
20260105,137800,139100,136200,136200,1038,142160850
20260106,138700,138700,135700,135700,1015,138484500
20260107,134100,139500,134100,138200,1214,165760000
20260108,136200,138300,135900,135900,1446,197399000
20260109,136000,138500,135100,137500,1499,205791200
20260112,137500,138400,133200,136300,3765,507900350
20260113,137500,140100,136700,138900,1886,260476650
20260114,138900,139000,136200,138700,1984,273526750
20260115,138500,138500,134900,136300,2424,331380000
20260116,136300,136600,132800,134700,3349,450117300
20260119,134600,137600,132300,137600,3272,439453500
20260120,137600,137900,132900,137900,4063,554485300
20260121,137900,138100,135000,137500,3136,428398200
20260122,137500,137700,134700,137400,2384,325037500
20260123,137000,137200,134800,137100,2398,327221250
20260126,137100,137700,134800,137100,2853,388951300
20260127,136900,136900,134100,136800,2401,325180500
20260128,136600,136600,134100,135200,2627,355365900
20260129,135000,135000,132000,132000,3074,409180750
20260130,132000,134900,130700,134900,4057,536648450
20260202,134600,134600,129700,132000,3477,456924500
20260203,132000,132700,130100,132000,2393,314412800
20260204,132000,133400,130700,133300,2905,383614200
20260205,133300,133300,130800,132800,4582,604539300
20260206,132800,136800,130000,136800,3974,532316300
20260209,136800,143000,136800,142700,4174,581716400
20260210,142600,143500,140100,142100,1560,220999100
20260211,142300,143600,140800,141300,1705,242441400
20260212,142400,145100,141700,144900,3291,474619000
20260213,144900,145100,138600,140500,3705,525449150
20260219,137300,141700,137300,138500,2298,320587150
20260220,137400,141900,137400,140600,2789,392527900
20260223,140300,144400,140300,143500,1445,206441250
20260224,143500,144500,141200,143100,1796,256068550
20260225,141600,141700,136100,136100,3554,492194050
20260226,137100,137200,133500,133900,3044,409823450
20260227,134900,134900,131100,131200,5243,693107500
20260303,130900,132500,129600,132400,2733,358540050
20260304,132500,133000,124600,125000,4930,626156450
20260305,126300,131500,124700,128600,1877,238396900
20260306,126100,129900,124100,128900,3061,389512300
20260309,123400,124600,122000,124600,1579,194054400
20260310,123800,126600,122000,123400,2250,277338300
20260311,124300,130400,124100,127400,1663,211913450
20260312,130500,130500,125200,125200,2252,284689400
20260313,122000,126400,122000,123400,1501,186991800
20260316,122200,127200,122200,122200,808,100087800
20260317,121700,125900,121700,125900,1282,158786500
20260318,129900,129900,124700,126200,1539,193560150
20260319,123000,124600,121500,121500,1267,155474400
20260320,121700,123700,121600,122300,718,87843600
20260323,119700,121200,119000,119000,2070,246990450
20260324,121900,128000,119700,125800,3953,491925900
20260325,127700,129000,125500,128500,2658,338207700
20260326,129000,129000,123700,126800,2877,361393200
20260327,126500,126500,121900,125800,1100,135915100
20260330,120000,125000,119400,124800,1252,154679800
20260331,123500,126500,120700,122900,4507,556609100
20260401,129200,129200,121400,121400,2913,357644000
20260402,121500,123300,119800,120800,1150,139282100
20260403,119900,122200,119900,120400,1521,183759400
20260406,120900,121100,119100,120900,629,75604600
20260407,119400,121500,119100,120600,754,90968400
20260408,124800,125000,121500,121600,2073,255983500
20260409,122900,123800,120400,120400,1903,232336200
20260410,120800,129300,120800,125600,3213,401076900
20260413,126800,126800,121900,123500,1474,182235000
20260414,122400,123700,122300,123400,1439,176669100
20260415,122700,123700,122000,123600,1917,235032250
20260416,123500,125700,122300,125000,1381,170837600
20260417,124600,125900,123900,125800,1671,208763700
20260420,127000,128700,122900,123100,991,122496800
20260421,123000,124000,121800,121800,784,96036800
20260422,120800,121800,119100,119900,1897,227571100
20260423,123800,123800,119800,120700,1336,161868000
20260424,119900,123100,119900,121400,3623,441267900
20260427,121100,122100,120200,120600,2639,319244300
20260428,120200,122400,119850,121700,3074,370936750
20260429,122000,122900,120100,121400,3555,431742750
20260430,120200,123000,120200,122500,2543,310074050
20260504,123200,123200,120200,120300,1732,210120250
20260506,120700,120700,119100,119100,3352,400363800
20260507,119100,120100,118000,118800,2225,263299000
20260508,119800,119800,117700,119400,1489,176142850
20260511,118500,119100,114500,115100,3389,397001400
20260512,116000,116000,111100,111600,2883,322509650
20260513,114100,114100,109200,109300,1282,140745600
20260514,110000,111900,107000,108800,3971,434774700
20260515,111400,113100,108100,109600,4395,482689500
20260518,114300,114300,106200,111800,2242,245863600
20260519,113700,113700,109100,111200,2075,230220900
20260520,111300,113800,108000,109700,3019,330842300
20260521,110100,110100,106200,106200,2322,250117900
20260522,107200,107200,104600,105400,2954,311443400
20260526,106200,106200,102000,102000,2759,284627300
20260527,102000,103500,100000,100700,2698,272768700
20260528,100000,100400,97300,99000,2041,200969050
20260529,100000,101600,98900,100400,1860,186135300
20260601,99500,101800,98100,98500,1414,139788000
20260602,101900,101900,95600,100000,3007,291885900
20260604,102000,103600,98500,98500,2678,269971000
20260605,102900,102900,96100,96200,1693,166402200
20260608,89600,97900,89600,96300,2247,211489650
