date,open,high,low,close,volume,turnover,symbol,name,fetched_at,analysis_date
20260602,16030,16620,15930,16470,379740,6222938760,000080,하이트진로,2026-06-03T10:10:30,20260603
20260602,83000,83200,80500,81500,321022,26125344152,000100,유한양행,2026-06-03T10:10:30,20260603
20260602,85500,85500,82700,83900,62401,5216020000,000120,CJ대한통운,2026-06-03T10:10:30,20260603
20260602,2115000,2168000,1810000,1918000,185772,358011134000,000150,두산,2026-06-03T10:10:30,20260603
20260602,51000,51200,49550,50600,96612,4867274250,000210,DL,2026-06-03T10:10:30,20260603
20260602,24300,25000,24100,24900,263580,6516395700,000240,한국앤컴퍼니,2026-06-03T10:10:30,20260603
20260602,307500,313500,298500,302000,259311,79084347500,000250,삼천당제약,2026-06-03T10:10:30,20260603
20260602,171300,172700,163900,168800,1440263,241132371600,000270,기아,2026-06-03T10:10:30,20260603
20260602,2376000,2407000,2259000,2360000,5837216,13587276562233,000660,SK하이닉스,2026-06-03T10:10:30,20260603
20260602,52000,52000,49650,50300,28817,1455619650,000670,영풍,2026-06-03T10:10:30,20260603
20260602,135900,137000,129500,134200,909449,119968268600,000720,현대건설,2026-06-03T10:10:30,20260603
20260602,629000,649000,604000,641000,215423,135296187000,000810,삼성화재,2026-06-03T10:10:30,20260603
20260602,124000,127000,116800,118900,296526,35106087550,000880,한화,2026-06-03T10:10:30,20260603
20260602,178500,185700,172300,181500,225731,40601406350,001040,CJ,2026-06-03T10:10:30,20260603
20260602,51100,51200,48700,50100,230092,11480798875,001430,세아베스틸지주,2026-06-03T10:10:30,20260603
20260602,47900,47950,41800,42500,4764489,205037345450,001440,대한전선,2026-06-03T10:10:30,20260603
20260602,34150,35500,33400,34800,545559,18858664050,001450,현대해상,2026-06-03T10:10:30,20260603
20260602,9900,9900,9900,9900,0,0,001570,금양,2026-06-03T10:10:30,20260603
20260602,18800,19050,18650,18980,89330,1678704410,001680,대상,2026-06-03T10:10:30,20260603
20260602,25150,26300,24500,26300,174398,4461021675,001800,오리온홀딩스,2026-06-03T10:10:30,20260603
20260602,554000,564000,535000,560000,35138,19410240000,002380,KCC,2026-06-03T10:10:30,20260603
20260602,13800,14360,13450,13610,168415,2298085615,002710,TCC스틸,2026-06-03T10:10:30,20260603
20260602,22200,22400,21700,21950,151833,3323375325,002790,아모레퍼시픽홀딩스,2026-06-03T10:10:30,20260603
20260602,119100,123700,113000,118400,6696,779083900,002840,미원상사,2026-06-03T10:10:30,20260603
20260602,144000,144600,139200,141700,41281,5825135700,003030,세아제강지주,2026-06-03T10:10:30,20260603
20260602,18170,18250,17630,18010,76319,1366984165,003090,대웅,2026-06-03T10:10:30,20260603
20260602,1166000,1170000,1127000,1140000,59437,67858576500,003230,삼양식품,2026-06-03T10:10:30,20260603
20260602,933000,933000,880000,930000,2895,2647475000,003240,태광산업,2026-06-03T10:10:30,20260603
20260602,11060,11100,10650,10900,749528,8119897860,003380,하림지주,2026-06-03T10:10:30,20260603
20260602,25650,25650,25000,25300,1670537,42089571750,003490,대한항공,2026-06-03T10:10:30,20260603
20260602,152700,154200,133100,140000,1938263,273372947300,003550,LG,2026-06-03T10:10:30,20260603
20260602,3255,3290,3180,3235,1177463,3784323711,003620,KG모빌리티,2026-06-03T10:10:30,20260603
20260602,227500,244500,221500,222500,453638,104559773750,003670,포스코퓨처엠,2026-06-03T10:10:30,20260603
20260602,48900,49400,48100,48650,118366,5764814650,004000,롯데정밀화학,2026-06-03T10:10:30,20260603
20260602,38150,38350,36600,37850,986559,37049049100,004020,현대제철,2026-06-03T10:10:30,20260603
20260602,520000,571000,512000,569000,149045,81775416000,004170,신세계,2026-06-03T10:10:30,20260603
20260602,380500,383000,371000,383000,21865,8231364500,004370,농심,2026-06-03T10:10:30,20260603
20260602,54400,54800,52500,54300,78385,4195821700,004490,세방전지,2026-06-03T10:10:30,20260603
20260602,25000,25350,24500,25200,284973,7112353175,004990,롯데지주,2026-06-03T10:10:30,20260603
20260602,11900,11930,11240,11340,329670,3785220250,005250,녹십자홀딩스,2026-06-03T10:10:30,20260603
20260602,52800,53400,50300,51800,613655,31701024650,005290,동진쎄미켐,2026-06-03T10:10:30,20260603
20260602,107500,109000,106100,107400,33853,3622490300,005300,롯데칠성,2026-06-03T10:10:30,20260603
20260602,770000,772000,697000,729000,2316547,1670617722500,005380,현대차,2026-06-03T10:10:30,20260603
20260602,13280,13400,12940,12980,245957,3221635355,005420,코스모화학,2026-06-03T10:10:30,20260603
20260602,405500,416500,392500,399000,592760,237573768500,005490,POSCO홀딩스,2026-06-03T10:10:30,20260603
20260602,141100,146300,138300,145500,236273,34054057400,005830,DB손해보험,2026-06-03T10:10:30,20260603
20260602,73200,74700,68000,69000,267464,18566645400,005850,에스엘,2026-06-03T10:10:30,20260603
20260602,360500,370000,342000,360500,44720282,15945279373744,005930,삼성전자,2026-06-03T10:10:30,20260603
20260602,31500,31500,29950,30650,1299899,39512043250,005940,NH투자증권,2026-06-03T10:10:30,20260603
20260602,34350,34650,33800,34300,55327,1893132900,006040,동원산업,2026-06-03T10:10:30,20260603
20260602,465000,465500,420500,425500,290045,124180066000,006260,LS,2026-06-03T10:10:30,20260603
20260602,137000,137000,131400,131900,71964,9559807250,006280,녹십자,2026-06-03T10:10:30,20260603
20260602,28200,28450,27350,28200,932593,25936812350,006360,GS건설,2026-06-03T10:10:30,20260603
20260602,641000,670000,595000,602000,1018750,638110640500,006400,삼성SDI,2026-06-03T10:10:30,20260603
20260602,125300,128100,119900,121900,44573,5474816850,006650,대한유화,2026-06-03T10:10:30,20260603
20260602,60300,60300,56900,57800,3390951,196181916300,006800,미래에셋증권,2026-06-03T10:10:30,20260603
20260602,24850,25250,24000,25250,149558,3711515100,007070,GS리테일,2026-06-03T10:10:30,20260603
20260602,333000,334500,320000,330500,21745,7057934250,007310,오뚜기,2026-06-03T10:10:30,20260603
20260602,41600,42450,40250,41300,289052,11854320900,007340,DN오토모티브,2026-06-03T10:10:30,20260603
20260602,18550,18840,17545,18010,150854,2704569610,008730,율촌화학,2026-06-03T10:10:30,20260603
20260602,52900,54200,51400,52100,300485,15667160150,008770,호텔신라,2026-06-03T10:10:30,20260603
20260602,33000,33100,31700,32600,138765,4480598800,008930,한미사이언스,2026-06-03T10:10:30,20260603
20260602,1839000,1886000,1659000,1813000,1954960,3483214925500,009150,삼성전기,2026-06-03T10:10:30,20260603
20260602,30700,31600,29950,31250,50033,1542312775,009240,한샘,2026-06-03T10:10:30,20260603
20260602,57500,60700,56000,56700,623394,36329632100,009420,한올바이오파마,2026-06-03T10:10:30,20260603
20260602,16030,16290,15600,15950,213215,3395199660,009520,포스코엠텍,2026-06-03T10:10:30,20260603
20260602,404000,404500,378000,383500,412671,159264735000,009540,HD한국조선해양,2026-06-03T10:10:30,20260603
20260602,39500,41800,38950,40800,1938200,78036077950,009830,한화솔루션,2026-06-03T10:10:30,20260603
20260602,182900,188000,177600,181300,16401,2977505500,009970,영원무역홀딩스,2026-06-03T10:10:30,20260603
20260602,334000,339500,304000,316500,341667,108520048500,010060,OCI홀딩스,2026-06-03T10:10:30,20260603
20260602,266500,266500,240000,241500,1044368,256383116000,010120,LS ELECTRIC,2026-06-03T10:10:30,20260603
20260602,1352000,1368000,1302000,1322000,28263,37369193000,010130,고려아연,2026-06-03T10:10:30,20260603
20260602,27300,28650,26050,27700,11983620,327276691100,010140,삼성중공업,2026-06-03T10:10:30,20260603
20260602,102900,110900,102500,108300,593523,64141269887,010950,S-Oil,2026-06-03T10:10:30,20260603
20260602,1381000,1381000,1150000,1252000,1113092,1365537066000,011070,LG이노텍,2026-06-03T10:10:30,20260603
20260602,77800,81200,76500,77400,141948,10971202450,011170,롯데케미칼,2026-06-03T10:10:30,20260603
20260602,19630,19640,19190,19510,1663134,32241968880,011200,HMM,2026-06-03T10:10:30,20260603
