date,open,high,low,close,volume,turnover,symbol,name,fetched_at,analysis_date
20260608,15540,15900,15500,15700,180261,2830675885,000080,하이트진로,2026-06-08T10:04:30,20260608
20260608,74000,74700,71700,72400,311625,22654863800,000100,유한양행,2026-06-08T10:04:30,20260608
20260608,81000,81000,76200,77600,118143,9242639300,000120,CJ대한통운,2026-06-08T10:04:30,20260608
20260608,1560000,1671000,1535000,1578000,131103,208270623500,000150,두산,2026-06-08T10:04:30,20260608
20260608,46700,49750,45350,46100,84991,3940194900,000210,DL,2026-06-08T10:04:30,20260608
20260608,23600,24450,23350,23900,121222,2911462025,000240,한국앤컴퍼니,2026-06-08T10:04:30,20260608
20260608,270500,277500,233000,239000,439281,109622777250,000250,삼천당제약,2026-06-08T10:04:30,20260608
20260608,149900,154700,149800,151400,1305489,197896141800,000270,기아,2026-06-08T10:04:30,20260608
20260608,1856000,2072000,1855000,1911000,6610833,13018820350500,000660,SK하이닉스,2026-06-08T10:04:30,20260608
20260608,45100,48300,44850,45050,26880,1222481625,000670,영풍,2026-06-08T10:04:30,20260608
20260608,116000,121000,115100,116500,834619,98116036850,000720,현대건설,2026-06-08T10:04:30,20260608
20260608,673000,692000,650000,670000,181724,120594086500,000810,삼성화재,2026-06-08T10:04:30,20260608
20260608,112000,117700,111100,113800,304253,34837866800,000880,한화,2026-06-08T10:04:30,20260608
20260608,172100,177200,166200,168300,228032,39509846200,001040,CJ,2026-06-08T10:04:30,20260608
20260608,44800,45850,42800,44500,204427,9168538850,001430,세아베스틸지주,2026-06-08T10:04:30,20260608
20260608,37400,39250,36350,37250,3510120,131528296600,001440,대한전선,2026-06-08T10:04:30,20260608
20260608,34150,36000,33700,34200,665521,22997149700,001450,현대해상,2026-06-08T10:04:30,20260608
20260608,9900,9900,9900,9900,0,0,001570,금양,2026-06-08T10:04:30,20260608
20260608,18020,18220,17530,17790,125229,2231779370,001680,대상,2026-06-08T10:04:30,20260608
20260608,24750,25350,23900,24300,126674,3105314475,001800,오리온홀딩스,2026-06-08T10:04:30,20260608
20260608,498500,513000,484000,488000,28979,14360414500,002380,KCC,2026-06-08T10:04:30,20260608
20260608,11150,12040,11150,11630,137818,1610686320,002710,TCC스틸,2026-06-08T10:04:30,20260608
20260608,21100,21550,20800,21350,128276,2724191050,002790,아모레퍼시픽홀딩스,2026-06-08T10:04:30,20260608
20260608,118000,118000,114600,117500,3273,379611400,002840,미원상사,2026-06-08T10:04:30,20260608
20260608,130000,143000,129200,139300,20472,2848704300,003030,세아제강지주,2026-06-08T10:04:30,20260608
20260608,17020,17280,16230,16610,109718,1809244045,003090,대웅,2026-06-08T10:04:30,20260608
20260608,1068000,1100000,1050000,1069000,39362,42337641000,003230,삼양식품,2026-06-08T10:04:30,20260608
20260608,837000,860000,814000,822000,2075,1710601000,003240,태광산업,2026-06-08T10:04:30,20260608
20260608,10320,10320,9630,9950,1065273,10600076330,003380,하림지주,2026-06-08T10:04:30,20260608
20260608,23900,24400,23650,23800,1684972,40401476425,003490,대한항공,2026-06-08T10:04:30,20260608
20260608,104100,116600,104100,113900,851054,96663221600,003550,LG,2026-06-08T10:04:30,20260608
20260608,2960,2970,2785,2825,1442645,4138781409,003620,KG모빌리티,2026-06-08T10:04:30,20260608
20260608,190200,197000,186200,187700,301459,57435320150,003670,포스코퓨처엠,2026-06-08T10:04:30,20260608
20260608,46000,46200,44950,45300,57095,2596095400,004000,롯데정밀화학,2026-06-08T10:04:30,20260608
20260608,33250,34050,32700,33300,798849,26632261300,004020,현대제철,2026-06-08T10:04:30,20260608
20260608,600000,634000,557000,572000,147238,85161942856,004170,신세계,2026-06-08T10:04:30,20260608
20260608,362000,376500,357000,369500,28250,10406481250,004370,농심,2026-06-08T10:04:30,20260608
20260608,50900,51300,49350,49850,64650,3237549650,004490,세방전지,2026-06-08T10:04:30,20260608
20260608,24000,24500,23750,24150,298419,7190655275,004990,롯데지주,2026-06-08T10:04:30,20260608
20260608,10130,10200,9580,9680,313859,3086757125,005250,녹십자홀딩스,2026-06-08T10:04:30,20260608
20260608,51100,52000,48600,48750,576792,28950977675,005290,동진쎄미켐,2026-06-08T10:04:30,20260608
20260608,104100,106900,101500,104700,20451,2118337450,005300,롯데칠성,2026-06-08T10:04:30,20260608
20260608,621000,664000,620000,639000,1331906,853877601972,005380,현대차,2026-06-08T10:04:30,20260608
20260608,10900,11540,10750,10850,181077,2000443920,005420,코스모화학,2026-06-08T10:04:30,20260608
20260608,361000,368000,356000,359000,411313,148310205250,005490,POSCO홀딩스,2026-06-08T10:04:30,20260608
20260608,138500,141300,135500,136200,235086,32208152050,005830,DB손해보험,2026-06-08T10:04:30,20260608
20260608,63800,67600,63100,63900,181635,11672051850,005850,에스엘,2026-06-08T10:04:30,20260608
20260608,293000,315500,292500,295500,38929682,11802483835807,005930,삼성전자,2026-06-08T10:04:30,20260608
20260608,29950,30350,29000,29450,1357408,40243197014,005940,NH투자증권,2026-06-08T10:04:30,20260608
20260608,33500,33600,31900,32300,73076,2377752150,006040,동원산업,2026-06-08T10:04:30,20260608
20260608,359000,384000,359000,371000,147196,54848403500,006260,LS,2026-06-08T10:04:30,20260608
20260608,117800,122300,117800,118700,51924,6199148700,006280,녹십자,2026-06-08T10:04:30,20260608
20260608,25100,26050,24800,25600,940725,23958060750,006360,GS건설,2026-06-08T10:04:30,20260608
20260608,504000,525000,499500,503000,624954,318361270000,006400,삼성SDI,2026-06-08T10:04:30,20260608
20260608,113300,117000,110900,111800,33078,3737401950,006650,대한유화,2026-06-08T10:04:30,20260608
20260608,50100,52500,48800,49750,4409363,221549318575,006800,미래에셋증권,2026-06-08T10:04:30,20260608
