date,open,high,low,close,volume,turnover,symbol,name,fetched_at,analysis_date
20260527,16460,16520,16170,16230,151288,2462307655,000080,하이트진로,2026-05-27T09:50:08,20260527
20260527,86200,87500,85000,85200,240202,20634452150,000100,유한양행,2026-05-27T09:50:08,20260527
20260527,88900,89100,85300,85800,83615,7197005350,000120,CJ대한통운,2026-05-27T09:50:08,20260527
20260527,1804000,1825000,1710000,1715000,92988,161857574000,000150,두산,2026-05-27T09:50:08,20260527
20260527,60100,60700,55800,56200,106614,6105654200,000210,DL,2026-05-27T09:50:08,20260527
20260527,24250,24850,23600,24000,124801,3009834050,000240,한국앤컴퍼니,2026-05-27T09:50:08,20260527
20260527,356000,367500,345500,351500,147235,52340301750,000250,삼천당제약,2026-05-27T09:50:08,20260527
20260527,167300,169000,162500,164700,1295315,213436348700,000270,기아,2026-05-27T09:50:08,20260527
20260527,2279000,2358000,2200000,2243000,7545783,17164205410523,000660,SK하이닉스,2026-05-27T09:50:08,20260527
20260527,54600,55000,51900,52100,26375,1398745950,000670,영풍,2026-05-27T09:50:08,20260527
20260527,151000,151100,143200,143600,776042,113312577750,000720,현대건설,2026-05-27T09:50:08,20260527
20260527,590000,597000,572000,577000,144541,84310415500,000810,삼성화재,2026-05-27T09:50:08,20260527
20260527,148000,160700,141500,150900,296847,45671432450,000880,한화,2026-05-27T09:50:08,20260527
20260527,173000,174100,168700,169300,107979,18437834850,001040,CJ,2026-05-27T09:50:08,20260527
20260527,65900,66100,61100,61100,278470,17415527350,001430,세아베스틸지주,2026-05-27T09:50:08,20260527
20260527,54500,54500,49500,49550,5325145,270367565300,001440,대한전선,2026-05-27T09:50:08,20260527
20260527,36800,37900,35500,36050,764334,27815905850,001450,현대해상,2026-05-27T09:50:08,20260527
20260527,9900,9900,9900,9900,0,0,001570,금양,2026-05-27T09:50:08,20260527
20260527,19580,19670,19090,19130,89815,1725404545,001680,대상,2026-05-27T09:50:08,20260527
20260527,25300,25650,24500,24950,165152,4114717725,001800,오리온홀딩스,2026-05-27T09:50:08,20260527
20260527,591000,593000,558000,567000,33763,19280923000,002380,KCC,2026-05-27T09:50:08,20260527
20260527,16960,17190,16030,16230,164442,2718485010,002710,TCC스틸,2026-05-27T09:50:08,20260527
20260527,23900,24000,22850,23000,197041,4558456025,002790,아모레퍼시픽홀딩스,2026-05-27T09:50:08,20260527
20260527,121900,123100,115200,115500,5920,703567200,002840,미원상사,2026-05-27T09:50:08,20260527
20260527,177200,177200,167500,169300,20158,3430493300,003030,세아제강지주,2026-05-27T09:50:08,20260527
20260527,20150,20500,19750,19800,76952,1539879410,003090,대웅,2026-05-27T09:50:08,20260527
20260527,1283000,1291000,1232000,1237000,74557,93098469500,003230,삼양식품,2026-05-27T09:50:08,20260527
20260527,1008000,1015000,991000,1001000,1830,1824948000,003240,태광산업,2026-05-27T09:50:08,20260527
20260527,11770,11890,11330,11500,1131738,13053160590,003380,하림지주,2026-05-27T09:50:08,20260527
20260527,27200,27350,26450,26850,1606934,43119975450,003490,대한항공,2026-05-27T09:50:08,20260527
20260527,122900,123300,116700,118200,650416,77266903050,003550,LG,2026-05-27T09:50:08,20260527
20260527,3580,3580,3380,3455,1639667,5647884181,003620,KG모빌리티,2026-05-27T09:50:08,20260527
20260527,240000,244000,229000,229000,274944,64606814750,003670,포스코퓨처엠,2026-05-27T09:50:08,20260527
20260527,54400,54500,52000,52500,88869,4720920250,004000,롯데정밀화학,2026-05-27T09:50:08,20260527
20260527,41850,42000,39700,41400,1211081,49460172550,004020,현대제철,2026-05-27T09:50:08,20260527
20260527,514000,527000,498500,527000,83757,43133512000,004170,신세계,2026-05-27T09:50:08,20260527
20260527,390000,391500,380000,385000,21808,8372650500,004370,농심,2026-05-27T09:50:08,20260527
20260527,58100,58100,55500,56300,69809,3937440100,004490,세방전지,2026-05-27T09:50:08,20260527
20260527,26200,26500,25400,25550,325822,8363850950,004990,롯데지주,2026-05-27T09:50:08,20260527
20260527,14670,14820,14260,14560,489231,7098604340,005250,녹십자홀딩스,2026-05-27T09:50:08,20260527
20260527,68200,68700,60400,60700,1046374,65653070450,005290,동진쎄미켐,2026-05-27T09:50:08,20260527
