date,symbol,name,close,volume,turnover,pct_change,vol_ratio_20,knee_score,knee_grade,knee_reasons,knee_confirmed,shoulder_score,shoulder_grade,shoulder_reasons,shoulder_confirmed,analysis_date,run_at
20260508,006040,동원산업,39100,159355,6186559200,4.27,2.36,75,Watch,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복,1,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260508,2026-05-08T08:59:34
20260508,011780,금호석유화학,150800,461748,68638059250,14.42,3.37,75,Watch,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복,1,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260508,2026-05-08T08:59:34
20260508,035420,NAVER,215000,1539715,330743725500,3.61,1.99,75,Watch,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복,1,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260508,2026-05-08T08:59:34
20260508,145020,휴젤,291500,246146,69598608000,12.33,4.45,75,Watch,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복,1,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260508,2026-05-08T08:59:34
20260508,278470,에이피알,434000,596563,256004935500,8.09,1.68,75,Watch,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복,1,5,Neutral,거래량 이상,0,20260508,2026-05-08T08:59:34
20260508,035720,카카오,46000,3375120,156635611950,1.66,2.29,60,Neutral,최근 20일 저점권 | 종가 반등 | RSI 반등 | 거래량 증가,0,20,Neutral,MACD 둔화 | 거래량 이상,0,20260508,2026-05-08T08:59:34
20260508,001430,세아베스틸지주,74000,334630,23627364550,6.17,1.18,55,Neutral,종가 반등 | MACD 개선 | 20일선 회복,1,20,Neutral,최근 20일 고점권,0,20260508,2026-05-08T08:59:34
20260508,000270,기아,164500,3735345,614428708450,4.38,2.95,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260508,2026-05-08T08:59:34
20260508,003490,대한항공,27050,3567491,95540831475,2.66,2.03,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260508,2026-05-08T08:59:34
20260508,003550,LG,108900,562533,59603061450,4.11,2.05,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260508,2026-05-08T08:59:34
20260508,005380,현대차,613000,4997676,3090617821500,7.17,3.78,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260508,2026-05-08T08:59:34
20260508,005850,에스엘,68300,785056,53792650650,6.55,3.63,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260508,2026-05-08T08:59:34
20260508,007070,GS리테일,25800,912617,23542692750,9.55,4.98,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260508,2026-05-08T08:59:34
20260508,011210,현대위아,90500,1853028,171001307350,8.64,6.24,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260508,2026-05-08T08:59:34
20260508,012330,현대모비스,509000,1578348,807276824250,15.29,4.5,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260508,2026-05-08T08:59:34
20260508,028260,삼성물산,422500,939509,386174295500,4.32,1.86,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260508,2026-05-08T08:59:34
20260508,086280,현대글로비스,251000,1345394,346158030750,8.89,4.92,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260508,2026-05-08T08:59:34
20260508,139480,이마트,112900,330835,37243309050,4.15,1.63,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260508,2026-05-08T08:59:34
20260508,161890,한국콜마,93600,671390,61372594300,7.71,2.59,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260508,2026-05-08T08:59:34
20260508,204320,HL만도,59900,1759071,107071767350,3.99,4.41,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260508,2026-05-08T08:59:34
20260508,214450,파마리서치,341000,358837,123840255250,2.56,3.64,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260508,2026-05-08T08:59:34
20260508,383220,F&F,83100,210752,17679342700,3.36,1.94,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260508,2026-05-08T08:59:34
20260508,282330,BGF리테일,138600,154181,21535572850,3.51,2.53,50,Neutral,종가 반등 | MACD 개선 | 거래량 증가,0,5,Neutral,거래량 이상,0,20260508,2026-05-08T08:59:34
20260508,000080,하이트진로,17070,153396,2594873140,1.31,1.32,45,Neutral,최근 20일 저점권 | 종가 반등 | MACD 개선,0,20,Neutral,최근 20일 고점권,0,20260508,2026-05-08T08:59:34
20260508,002790,아모레퍼시픽홀딩스,27250,119771,3258782400,0.55,0.85,40,Neutral,최근 20일 저점권 | 종가 반등 | RSI 반등,0,15,Neutral,MACD 둔화,0,20260508,2026-05-08T08:59:34
20260508,003380,하림지주,12840,972635,12460597915,0.55,0.98,40,Neutral,최근 20일 저점권 | 종가 반등 | RSI 반등,0,15,Neutral,MACD 둔화,0,20260508,2026-05-08T08:59:34
20260508,024110,기업은행,21800,1059442,22973423575,0.23,0.95,40,Neutral,최근 20일 저점권 | 종가 반등 | RSI 반등,0,15,Neutral,MACD 둔화,0,20260508,2026-05-08T08:59:34
20260508,030000,제일기획,19190,479147,9196965935,0.05,1.32,40,Neutral,최근 20일 저점권 | 종가 반등 | RSI 반등,0,15,Neutral,MACD 둔화,0,20260508,2026-05-08T08:59:34
20260508,293490,카카오게임즈,11610,288300,3362161675,1.4,1.34,40,Neutral,최근 20일 저점권 | 종가 반등 | RSI 반등,0,15,Neutral,MACD 둔화,0,20260508,2026-05-08T08:59:34
20260508,352820,하이브,247500,267958,66581837500,1.64,0.88,40,Neutral,최근 20일 저점권 | 종가 반등 | RSI 반등,0,15,Neutral,MACD 둔화,0,20260508,2026-05-08T08:59:34
20260508,000250,삼천당제약,404000,175162,71633036500,1.13,0.49,40,Neutral,종가 반등 | RSI 반등 | MACD 개선,0,0,Neutral,,0,20260508,2026-05-08T08:59:34
20260508,114090,GKL,11470,840896,9693282495,-4.58,2.67,35,Neutral,최근 20일 저점권 | 거래량 증가,0,40,Neutral,종가 약세 | MACD 둔화 | 거래량 이상 | 20일선 이탈,1,20260508,2026-05-08T08:59:34
