date,symbol,name,close,volume,turnover,pct_change,vol_ratio_20,knee_score,knee_grade,knee_reasons,knee_confirmed,shoulder_score,shoulder_grade,shoulder_reasons,shoulder_confirmed,analysis_date,run_at
20260611,222800,심텍,133300,2402891,310731124150,21.74,2.32,100,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복 | 20일선 상회 추세 | 상승 탄력 확대,1,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,039030,이오테크닉스,504000,327636,159900915500,15.07,1.96,100,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복 | 20일선 상회 추세 | 상승 탄력 확대,1,5,Neutral,거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,030000,제일기획,19310,888675,16929703555,4.83,1.6,90,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복 | 상승 탄력 확대,1,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,240810,원익IPS,141000,3560123,479531533550,20.82,3.35,90,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복 | 상승 탄력 확대,1,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,002790,아모레퍼시픽홀딩스,24550,371090,8948664875,6.05,2.22,90,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복 | 상승 탄력 확대,1,5,Neutral,거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,030520,한글과컴퓨터,19890,289182,5658560410,3.32,1.55,90,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복 | 상승 탄력 확대,1,5,Neutral,거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,041510,에스엠,88800,537040,45225207450,21.15,3.78,90,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복 | 상승 탄력 확대,1,5,Neutral,거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,183300,코미코,139200,621382,81097073900,29.97,2.19,90,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복 | 상승 탄력 확대,1,5,Neutral,거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,251270,넷마블,43050,449135,18517181221,7.62,1.74,90,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복 | 상승 탄력 확대,1,5,Neutral,거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,285130,SK케미칼,44550,173663,7392293300,9.33,1.96,90,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복 | 상승 탄력 확대,1,5,Neutral,거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,361610,SK아이이테크놀로지,20500,637073,12071563670,21.3,2.52,90,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복 | 상승 탄력 확대,1,5,Neutral,거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,014680,한솔케미칼,296000,132234,36999066250,12.98,1.33,85,Strong,종가 반등 | MACD 개선 | 20일선 회복 | 20일선 상회 추세 | 상승 탄력 확대,1,0,Neutral,,0,20260611,2026-06-11T09:56:08
20260611,074600,원익QnC,36200,656809,23443036150,8.22,1.43,85,Strong,종가 반등 | MACD 개선 | 20일선 회복 | 20일선 상회 추세 | 상승 탄력 확대,1,0,Neutral,,0,20260611,2026-06-11T09:56:08
20260611,139130,iM금융지주,18320,1021895,17967353250,5.9,1.49,85,Strong,종가 반등 | MACD 개선 | 20일선 회복 | 20일선 상회 추세 | 상승 탄력 확대,1,0,Neutral,,0,20260611,2026-06-11T09:56:08
20260611,001800,오리온홀딩스,27950,712152,19347326525,10.47,2.71,80,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 상회 추세 | 상승 탄력 확대,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,004170,신세계,714000,207265,144203637500,4.23,1.66,80,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 상회 추세 | 상승 탄력 확대,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,023530,롯데쇼핑,202000,341672,66913561950,3.32,1.81,80,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 상회 추세 | 상승 탄력 확대,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,036930,주성엔지니어링,245500,7355861,1690604457050,23.37,1.99,80,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 상회 추세 | 상승 탄력 확대,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,069960,현대백화점,187100,427583,75696989188,9.48,1.87,80,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 상회 추세 | 상승 탄력 확대,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,084370,유진테크,178300,716482,122903126500,15.11,2.42,80,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 상회 추세 | 상승 탄력 확대,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,192080,더블유게임즈,74600,362954,27084299800,6.27,2.7,80,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 상회 추세 | 상승 탄력 확대,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,383220,F&F,83200,287592,23848150650,5.32,2.56,80,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 상회 추세 | 상승 탄력 확대,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,403870,HPSP,55000,8519096,458640406650,3.58,2.05,80,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 상회 추세 | 상승 탄력 확대,0,5,Neutral,거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,443060,HD현대마린솔루션,245500,678935,166436002250,7.21,1.96,80,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 상회 추세 | 상승 탄력 확대,0,5,Neutral,거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,014820,동원시스템즈,21450,272452,5576652990,6.45,3.96,75,Watch,종가 반등 | RSI 반등 | MACD 개선 | 거래량 증가 | 상승 탄력 확대,0,5,Neutral,거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,017800,현대엘리베이터,79400,652315,50974437650,4.34,2.18,75,Watch,종가 반등 | RSI 반등 | MACD 개선 | 거래량 증가 | 상승 탄력 확대,0,5,Neutral,거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,035760,CJ ENM,38100,220000,8229587500,4.81,1.66,75,Watch,종가 반등 | RSI 반등 | MACD 개선 | 거래량 증가 | 상승 탄력 확대,0,5,Neutral,거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,035900,JYP Ent.,54900,536946,29010927950,5.98,2.07,75,Watch,종가 반등 | RSI 반등 | MACD 개선 | 거래량 증가 | 상승 탄력 확대,0,5,Neutral,거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,051600,한전KPS,49300,346393,16681192875,5.23,2.01,75,Watch,종가 반등 | RSI 반등 | MACD 개선 | 거래량 증가 | 상승 탄력 확대,0,5,Neutral,거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,069260,TKG휴켐스,16060,531941,8253803790,5.59,1.92,75,Watch,종가 반등 | RSI 반등 | MACD 개선 | 거래량 증가 | 상승 탄력 확대,0,5,Neutral,거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,086450,동국제약,18940,2135862,39526964725,4.07,4.21,75,Watch,종가 반등 | RSI 반등 | MACD 개선 | 거래량 증가 | 상승 탄력 확대,0,5,Neutral,거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,095340,ISC,190500,556725,105194775650,5.48,2.22,75,Watch,종가 반등 | RSI 반등 | MACD 개선 | 거래량 증가 | 상승 탄력 확대,0,5,Neutral,거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,112040,위메이드,17890,332700,5681564130,6.17,1.92,75,Watch,종가 반등 | RSI 반등 | MACD 개선 | 거래량 증가 | 상승 탄력 확대,0,5,Neutral,거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,122870,와이지엔터테인먼트,44500,286722,12350021625,10.01,2.13,75,Watch,종가 반등 | RSI 반등 | MACD 개선 | 거래량 증가 | 상승 탄력 확대,0,5,Neutral,거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,213420,덕산네오룩스,37050,454280,16578673500,7.7,1.81,75,Watch,종가 반등 | RSI 반등 | MACD 개선 | 거래량 증가 | 상승 탄력 확대,0,5,Neutral,거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,253450,스튜디오드래곤,24800,186477,4523506475,4.2,1.81,75,Watch,종가 반등 | RSI 반등 | MACD 개선 | 거래량 증가 | 상승 탄력 확대,0,5,Neutral,거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,293490,카카오게임즈,8710,527594,4497725485,2.35,1.75,75,Watch,최근 20일 저점권 | 종가 반등 | RSI 반등 | MACD 개선 | 거래량 증가,0,5,Neutral,거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,348210,넥스틴,58500,219125,12477758050,7.93,1.67,75,Watch,종가 반등 | RSI 반등 | MACD 개선 | 거래량 증가 | 상승 탄력 확대,0,5,Neutral,거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,357780,솔브레인,355000,223184,76524954000,4.87,3.05,75,Watch,종가 반등 | RSI 반등 | MACD 개선 | 거래량 증가 | 상승 탄력 확대,0,5,Neutral,거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,377300,카카오페이,44800,579307,25348747650,5.41,1.51,75,Watch,종가 반등 | RSI 반등 | MACD 개선 | 거래량 증가 | 상승 탄력 확대,0,5,Neutral,거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,456040,OCI,106100,192924,20546280600,0.66,2.56,75,Watch,최근 20일 저점권 | 종가 반등 | RSI 반등 | MACD 개선 | 거래량 증가,0,5,Neutral,거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,402340,SK스퀘어,1228000,1367315,1632609360000,3.8,1.4,70,Watch,종가 반등 | 20일선 회복 | 20일선 상회 추세 | 상승 탄력 확대,1,15,Neutral,MACD 둔화,0,20260611,2026-06-11T09:56:08
20260611,004990,롯데지주,26650,406827,10703318175,3.7,1.3,70,Watch,종가 반등 | MACD 개선 | 20일선 회복 | 상승 탄력 확대,1,0,Neutral,,0,20260611,2026-06-11T09:56:08
20260611,011790,SKC,140000,829530,108563409400,12.81,0.88,70,Watch,종가 반등 | MACD 개선 | 20일선 회복 | 20일선 상회 추세,1,0,Neutral,,0,20260611,2026-06-11T09:56:08
20260611,035250,강원랜드,15600,809312,12277692000,3.86,1.11,70,Watch,종가 반등 | MACD 개선 | 20일선 회복 | 상승 탄력 확대,1,0,Neutral,,0,20260611,2026-06-11T09:56:08
20260611,271560,오리온,138100,148738,20107929150,4.23,1.26,70,Watch,종가 반등 | MACD 개선 | 20일선 회복 | 상승 탄력 확대,1,0,Neutral,,0,20260611,2026-06-11T09:56:08
20260611,012750,에스원,76700,253040,19075946000,7.12,2.58,65,Watch,종가 반등 | MACD 개선 | 거래량 증가 | 상승 탄력 확대,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260611,2026-06-11T09:56:08
20260611,030200,KT,60000,935790,54000101974,7.33,1.67,65,Watch,종가 반등 | MACD 개선 | 거래량 증가 | 상승 탄력 확대,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260611,2026-06-11T09:56:08
