date,symbol,name,close,volume,turnover,pct_change,vol_ratio_20,knee_score,knee_grade,knee_reasons,knee_confirmed,shoulder_score,shoulder_grade,shoulder_reasons,shoulder_confirmed,analysis_date,run_at
20260615,018880,한온시스템,5680,80723311,456215556189,20.85,2.74,100,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복 | 20일선 상회 추세 | 상승 탄력 확대,1,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260615,2026-06-15T10:39:10
20260615,028050,삼성E&A,52100,3424543,179003183450,9.45,1.79,100,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복 | 20일선 상회 추세 | 상승 탄력 확대,1,5,Neutral,거래량 이상,0,20260615,2026-06-15T10:39:10
20260615,015760,한국전력,41400,3931162,162700238850,9.96,1.52,90,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복 | 상승 탄력 확대,1,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260615,2026-06-15T10:39:10
20260615,004490,세방전지,58000,194789,11348502250,8.82,2.34,90,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복 | 상승 탄력 확대,1,5,Neutral,거래량 이상,0,20260615,2026-06-15T10:39:10
20260615,067160,SOOP,50700,215274,10749837450,6.74,2.37,90,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복 | 상승 탄력 확대,1,5,Neutral,거래량 이상,0,20260615,2026-06-15T10:39:10
20260615,005850,에스엘,75900,421482,31931636350,12.11,1.4,85,Strong,종가 반등 | MACD 개선 | 20일선 회복 | 20일선 상회 추세 | 상승 탄력 확대,1,20,Neutral,최근 20일 고점권,0,20260615,2026-06-15T10:39:10
20260615,003490,대한항공,30000,11997828,358315542325,12.78,4.63,80,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 상회 추세 | 상승 탄력 확대,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260615,2026-06-15T10:39:10
20260615,093370,후성,22400,17639508,367304010595,17.83,2.99,80,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 상회 추세 | 상승 탄력 확대,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260615,2026-06-15T10:39:10
20260615,204320,HL만도,70600,7529135,533117803900,8.62,7.25,80,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 상회 추세 | 상승 탄력 확대,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260615,2026-06-15T10:39:10
20260615,403870,HPSP,83500,33421660,2730427014550,16.78,5.13,80,Strong,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 상회 추세 | 상승 탄력 확대,0,25,Neutral,최근 20일 고점권 | 거래량 이상,0,20260615,2026-06-15T10:39:10
20260615,139130,iM금융지주,18110,1264940,22964679580,2.32,1.76,75,Watch,종가 반등 | MACD 개선 | 거래량 증가 | 20일선 회복,1,5,Neutral,거래량 이상,0,20260615,2026-06-15T10:39:10
